date,mqaid,ticker,mgmtfees,expense_ratio,bid_ask_spread_pct,create_redeem_fee,create_redeem_size,etf_implied_liquidity,fund_pct_premium,currency_hedged_indicator,derivatives_based,securities_lending,fund_incept_dt,create_redeem_process,creation_cutoff_time,settlement_cycle,rebalancing_frequency,replication_strategy,fund_port_dt,total_number_of_holdings_in_port,nav_pricing_methodology,fund_avg_dvd_yld,fund_pe_ratio,fund_pricing_source,avgvolume_6M,etf_name,duration
01/31/2020,74347B88,TYTE US Equity,0.500,0.500,0.2108,250.0000,50000.0000,418537.0000,0.0461,N,Y,N,08/07/2014,Cash,15:00 EST,T+3,Not Applicable,Not Applicable,01/30/2020,733.0000,Primary Market Close,2.2860,76.4556,Brown Brothers Harriman & Co,43.7265625,PROSHARES CDS NA HY CREDIT,
01/31/2020,74347X54,UBR US Equity,0.100,0.950,0.1882,250.0000,25000.0000,16848810.0000,0.0173,N,Y,N,04/29/2010,Cash,15:30 est,T+2,Daily,Derivative,01/21/2020,41.0000,Primary Market Close,2.5025,11.9820,JP Morgan Investment Managemen,2251.4765625,PROSHARES ULTRA MSCI BRAZIL,
01/31/2020,46429B13,IPFF US Equity,0.550,0.550,0.4940,700.0000,50000.0000,4303.0000,0.3289,N,N,Y,11/17/2011,In-kind,16:00 EST,T+2,Yearly,Full,01/30/2020,105.0000,Unknown,2.5025,11.9820,State Street Bank and Trust Co,31864.9140625,ISHARES INTERNATIONAL PREFER,
01/31/2020,74347B83,EFAD US Equity,0.500,0.500,0.2397,500.0000,10000.0000,1928417.0000,-0.8590,N,N,N,08/19/2014,In-kind/Cash,17:00 est,T+2,Quarterly,Full,01/17/2020,86.0000,Primary Market Close,3.0661,18.1061,JP Morgan Investment Managemen,13636.6171875,PROSHARES EAFE DVD GROWERS,
01/31/2020,61760E39,BARL US Equity,0.790,0.790,0.5835,0.0000,100000.0000,4303.0000,0.2304,N,Y,N,06/28/2011,Unknown,16:00 EST,Unknown,Not Applicable,Derivative,01/30/2020,15.0000,Primary Market Close,2.0750,25.8301,NYSE Arca LLC,5418.765625,MORGAN STANLEY S&P 500 CRUDE,
01/31/2020,74347B81,ALTS US Equity,0.070,0.950,0.3684,250.0000,10000.0000,4303.0000,-0.1088,N,N,N,10/09/2014,In-kind/Cash,16:00 EST,T+2,Monthly,Full,01/21/2020,7.0000,Blend,2.5582,18.4520,JP Morgan Investment Managemen,677.703125,PRSHR MRNGSTR ALT SOL ETF,
01/31/2020,37950E68,PAK US Equity,0.680,0.870,0.5285,3500.0000,50000.0000,185760.0000,-1.1465,N,N,N,04/23/2015,Cash,17:00 EST,T+2,Quarterly,Full,01/30/2020,30.0000,Primary Market Close,5.5505,8.6252,SEI Investments Global Funds S,92101.265625,GLOBAL X MSCI PAKISTAN ETF,
01/31/2020,74347B87,WYDE US Equity,0.650,0.500,0.0487,250.0000,50000.0000,3397166.0000,-0.0476,N,Y,N,08/07/2014,Cash,14:30 EST,T+1,Daily,Full,03/01/2019,50.0000,Primary Market Close,5.9753,9.9771,JP Morgan Investment Managemen,12344.671875,PROSHARES CDS SHRT NA HY CRD,
01/31/2020,74347B84,EMDV US Equity,0.600,0.600,0.6391,500.0000,10000.0000,99.0000,-0.6469,N,N,N,01/27/2016,In-kind,17:00 EST,T+2,Quarterly,Full,01/21/2020,75.0000,Primary Market Close,2.5735,18.5233,JP Morgan Investment Managemen,3178.890625,PROSHARES MSCI EMERGING MARK,
01/31/2020,IKC,IKC US Equity,0.500,0.500,0.0487,1600.0000,50000.0000,1371248.0000,-1.4533,N,N,Unknown,06/29/2000,Unknown,Unknown,Unknown,Unknown,Unknown,01/30/2020,75.0000,Unknown,4.1280,21.7978,AMEX,256193.6875,ISHARES S&P TSE 60 INDEX FD,
01/31/2020,18383M38,BSJI US Equity,0.420,0.420,0.0845,500.0000,100000.0000,10609827.0000,-0.1058,N,N,Y,04/25/2012,In-kind,16:00 EST,T+2,Monthly,Optimized,12/27/2018,1.0000,Primary Market Close,3.5468,19.3851,Bank of New York Mellon/The,123072.726563,INVESCO BULLETSHARES 2018 HI,
01/31/2020,67092P40,NUMG US Equity,0.400,0.400,0.1198,500.0000,50000.0000,17021425.0000,0.1612,N,N,N,12/14/2016,In-kind/Cash,16:00 EST,T+3,Quarterly,Full,01/31/2020,83.0000,Primary Market Close,0.5710,39.9511,CBOE Trading Inc,13513.03125,NUVEEN ESG MID-CAP GROWTH ET,
01/31/2020,97717W70,DWM US Equity,0.480,0.480,0.1629,5500.0000,50000.0000,2483611.0000,-0.9530,N,N,Unknown,06/16/2006,In-kind,16:00 EST,T+3,Yearly,Optimized,01/30/2020,857.0000,Primary Market Close,4.4703,15.4549,State Street Bank and Trust Co,31620.265625,WISDOMTREE INTERNATIONAL EQU,
01/31/2020,G4950752,IHSEF US Equity,0.000,0.590,0.1198,500.0000,100000.0000,17021425.0000,0.1612,N,N,Y,06/05/2006,Unknown,Unknown,T+3,Yearly,Full,01/30/2020,30.0000,Primary Market Close,7.1901,13.3957,OTC,819.96875,ISHARES ASIA PAC DIVIDEND,
01/31/2020,37950E64,ASEA US Equity,0.650,0.650,0.8649,2100.0000,50000.0000,5350520.0000,-0.9843,N,N,Y,02/17/2011,In-kind/Cash,16:00 EST,T+2,Yearly,Full,01/30/2020,43.0000,Primary Market Close,3.6933,14.6683,SEI Investments Global Funds S,7024.75,GLOBAL X FTSE SOUTHEAST ASIA,
01/31/2020,37950E78,BRAZ US Equity,0.690,0.690,0.1198,1900.0000,50000.0000,2147483647.0000,-0.6103,N,N,N,06/22/2010,In-kind/Cash,15:00 EST,T+3,Semi-Annually,Full,10/12/2017,1.0000,Primary Market Close,7.1901,13.3957,SEI Investments Global Funds S,819.96875,GLOBAL X BRAZIL MID CAP ETF,
01/31/2020,74347X69,SRTY US Equity,0.750,0.950,0.0566,250.0000,50000.0000,2147483647.0000,-0.1940,N,Y,N,02/11/2010,Cash,15:30 est,T+2,Daily,Derivative,01/31/2020,6.0000,Primary Market Close,7.1901,13.3957,JP Morgan Investment Managemen,526777.9375,PROSHARES ULTRAPRO SHRT R2K,
01/31/2020,74347X68,SMDD US Equity,0.750,0.950,0.1896,250.0000,50000.0000,2147483647.0000,0.0030,N,Y,N,02/11/2010,Cash,15:30 est,T+2,Daily,Derivative,01/30/2020,6.0000,Primary Market Close,7.1901,13.3957,JP Morgan Investment Managemen,13188.515625,PROSHARES ULTPRO SHRT MC400,
01/31/2020,74347X67,SDOW US Equity,0.750,0.950,0.0279,250.0000,50000.0000,1130650.0000,0.1988,N,Y,N,02/11/2010,Cash,15:30 est,T+2,Daily,Derivative,01/31/2020,19.0000,Primary Market Close,0.5998,13.4716,JP Morgan Investment Managemen,1360493.125,PROSHARES ULTPRO SHRT DOW30,
01/31/2020,74347X66,SQQQ US Equity,0.000,0.950,0.0503,250.0000,50000.0000,1130650.0000,0.0501,N,Y,N,02/11/2010,Cash,15:30 est,T+2,Daily,Derivative,01/31/2020,19.0000,Primary Market Close,0.5998,13.4716,JP Morgan Investment Managemen,15615197.0,PROSHARES ULTRAPRO SHORT QQQ,
01/31/2020,74347X65,YXI US Equity,0.750,0.950,0.1310,250.0000,50000.0000,1130650.0000,0.1214,N,Y,N,03/18/2010,Cash,15:30 est,T+2,Daily,Derivative,01/21/2020,19.0000,Primary Market Close,0.5998,13.4716,JP Morgan Investment Managemen,14744.1171875,PROSHARES SHORT FTSE CHINA50,
01/31/2020,74347X64,REK US Equity,0.750,0.950,0.1535,250.0000,50000.0000,100783.0000,-0.0134,N,Y,N,03/18/2010,Cash,15:30 est,T+2,Daily,Derivative,01/21/2020,43.0000,Primary Market Close,1.6277,30.9364,JP Morgan Investment Managemen,5671.46875,PROSHARES SHORT REAL ESTATE,
01/31/2020,37950E70,CHII US Equity,0.650,0.660,3.3617,0.0000,50000.0000,3160667.0000,-2.8226,N,N,N,12/01/2009,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,124.0000,Primary Market Close,2.6998,12.2474,SEI Investments Global Funds S,483.1484375,GLOBAL X MSCI CHINA INDUSTRI,
01/31/2020,37950E71,ALUM US Equity,0.690,0.690,3.3617,0.0000,50000.0000,3160667.0000,-1.0526,N,N,N,01/05/2011,In-kind/Cash,16:00 EST,T+3,Semi-Annually,Full,01/30/2020,27.0000,Primary Market Close,3.0821,22.6850,NYSE Arca LLC,483.1484375,GLOBAL X ALUMINUM ETF,
01/31/2020,74347X60,JPX US Equity,0.750,0.950,0.0573,250.0000,50000.0000,5552598.0000,-0.2682,N,Y,N,06/23/2009,Cash,15:30 est,T+3,Daily,Derivative,01/30/2020,31.0000,Primary Market Close,2.9559,35.7299,NYSE Arca LLC,100137.859375,PROSHARES U/S MSCI PAC X-JPN,
01/31/2020,90268A30,VXBB US Equity,0.850,0.850,1.8671,0.0000,5000.0000,259093.0000,-0.2640,N,Y,N,09/08/2011,Cash,12:00 est,T+3,Not Applicable,Derivative,01/30/2020,54.0000,Primary Market Close,0.7966,22.6850,NYSE Arca LLC,10732.8828125,ETRACS 2-MONTH S&P 500 VIX,
01/31/2020,37950E61,GGGG US Equity,0.590,0.590,0.8649,0.0000,50000.0000,5350520.0000,-0.1969,N,N,N,03/15/2011,In-kind,16:00 EST,T+3,Yearly,Full,01/30/2020,1.0000,Primary Market Close,3.6933,14.6683,NYSE Arca LLC,7024.75,GLOBAL X PURE GOLD MINERS ET,
01/31/2020,92193580,VFVA US Equity,0.130,0.130,0.1174,280.0000,25000.0000,171010.0000,0.0564,N,N,Y,02/15/2018,Cash,15:00 EST,T+2,Unknown,Full,01/31/2020,778.0000,Primary Market Close,2.5080,32.1727,Vanguard Group Inc/The,9449.2734375,VANGUARD U.S. VALUE FACTOR,
01/31/2020,87029780,RJI US Equity,0.750,0.750,0.2825,0.0000,400000.0000,259093.0000,-0.1524,N,Y,N,10/17/2007,Cash,17:30 EST,Unknown,Not Applicable,Derivative,01/31/2020,46.0000,Primary Market Close,0.3657,94.2068,NYSE Arca LLC,176876.125,ELEMENTS ROGERS TOTAL RETURN,
01/31/2020,35473P79,FLFR US Equity,0.090,0.090,0.1142,750.0000,50000.0000,24011136.0000,0.1749,N,N,Y,11/02/2017,In-kind,16:00 PM EST,T+2,Quarterly,Full,01/30/2020,88.0000,Primary Market Close,3.0785,17.6090,State Street Bank and Trust Co,2527.953125,FRANKLIN FTSE FRANCE ETF,
01/31/2020,30151E60,KLDW US Equity,0.750,0.750,0.1493,1800.0000,50000.0000,8988752.0000,-0.5879,N,N,Unknown,07/08/2015,In-kind/Cash,16:00 EST,Unknown,Semi-Annually,Optimized,01/31/2020,318.0000,Primary Market Close,1.8982,24.9805,Bank of New York Mellon/The,8129.078125,KNOWLEDGE LEADERS DEVELOPED,
01/31/2020,74347W62,SVXY US Equity,0.950,0.950,0.0216,250.0000,50000.0000,13034782.0000,-0.8816,N,Y,N,10/04/2011,Cash,14:00 est,T+2,Daily,Full,01/30/2020,1.0000,Primary Market Close,2.9485,22.2822,Brown Brothers Harriman & Co,2374386.25,PROSHARES SHORT VIX ST FUTUR,
01/31/2020,35473P73,FLMX US Equity,0.190,0.190,0.2909,750.0000,50000.0000,913972.0000,0.5229,N,N,Y,11/03/2017,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,40.0000,Primary Market Close,1.9892,17.3361,State Street Bank and Trust Co,782.8515625,FRANKLIN FTSE MEXICO ETF,
01/31/2020,33737J24,FHK US Equity,0.800,0.800,1.8920,1600.0000,50000.0000,570898.0000,0.6194,N,N,N,02/24/2012,In-kind,16:00 EST,T+3,Semi-Annually,Full,01/31/2020,40.0000,Primary Market Close,4.3047,9.1702,Brown Brothers Harriman & Co,748.2109375,FIRST TRUST HONG KONG,
01/31/2020,35473P71,FLKR US Equity,0.400,0.090,0.5059,500.0000,100000.0000,7562739.0000,-1.5613,N,N,Y,11/02/2017,In-kind,17:30 EST,T+2,Quarterly,Full,01/30/2020,141.0000,Primary Market Close,2.1436,16.5359,State Street Bank and Trust Co,5229.7265625,FRANKLIN FTSE SOUTH KOREA,
01/31/2020,35473P70,FLIO US Equity,0.600,0.600,0.3738,2000.0000,50000.0000,113.0000,-1.0776,N,N,N,01/25/2017,In-kind/Cash,16:15 EST,T+3,Unknown,Not Applicable,01/30/2020,156.0000,Primary Market Close,2.5275,19.5502,State Street Bank and Trust Co,172.7421875,FRANKLIN LIB INTL OPPS ETF,
01/31/2020,35473P77,FLHK US Equity,0.090,0.090,0.2313,750.0000,150000.0000,2470129.0000,-1.3105,N,N,Y,11/02/2017,In-kind,Unknown,T+2,Quarterly,Full,01/30/2020,94.0000,Primary Market Close,3.2566,16.3470,State Street Bank and Trust Co,3472.578125,FRANKLIN FTSE HONG KONG ETF,
01/31/2020,35473P76,FLIN US Equity,0.190,0.190,0.2334,500.0000,50000.0000,4552812.0000,-0.5582,N,N,Y,02/06/2018,In-kind/Cash,17:30 EST,T+2,Quarterly,Full,01/30/2020,157.0000,Primary Market Close,1.3080,30.4676,US Bancorp Fund Services LLC,6838.265625,FRANKLIN FTSE INDIA ETF,
01/31/2020,35473P75,FLIY US Equity,0.090,0.090,0.1304,750.0000,50000.0000,4596411.0000,0.0319,N,N,Y,11/02/2017,In-kind,16:00 PM EST,T+2,Quarterly,Full,01/30/2020,42.0000,Primary Market Close,4.1615,13.5003,State Street Bank and Trust Co,581.5703125,FRANKLIN FTSE ITALY ETF,
01/31/2020,35473P74,FLJP US Equity,0.090,0.090,0.1730,3000.0000,600000.0000,34702135.0000,-1.8311,N,N,Y,11/02/2017,In-kind/Cash,16:00 EST,T+2,Quarterly,Full,01/30/2020,506.0000,Primary Market Close,2.3679,15.3589,State Street Bank and Trust Co,83568.0390625,FRANKLIN FTSE JAPAN ETF,
01/31/2020,45409B75,TWON US Equity,0.790,0.800,0.6193,3500.0000,75000.0000,1791153.0000,-0.1077,N,N,Unknown,05/19/2010,Unknown,16:00 EST,T+3,Unknown,Full,01/30/2020,111.0000,Primary Market Close,7.1194,39.1072,NYSE Arca LLC,5620.9453125,IQ TAIWAN SMALL CAP ETF,
01/31/2020,45409B76,SKOR US Equity,0.220,0.220,0.1453,500.0000,50000.0000,1791153.0000,0.0326,N,N,N,11/13/2014,Unknown,14:00 EST,Unknown,Monthly,Optimized,01/30/2020,389.0000,Unknown,7.1194,39.1072,JP Morgan Investment Managemen,6860.8828125,FLEXSHARES CREDIT-SCORED US,4.6958779245
01/31/2020,92290774,VTEB US Equity,0.080,0.080,0.0196,25.0000,50000.0000,1791153.0000,0.0735,N,N,Y,08/25/2015,In-kind/Cash,16:00 EST,T+2,Monthly,Optimized,12/31/2019,4354.0000,Primary Market Close,7.1194,39.1072,Vanguard Group Inc/The,720280.9375,VANGUARD TAX-EXEMPT BOND ETF,4.39014411186
01/31/2020,IIREF,IIREF US Equity,0.000,0,7.7767,25.0000,200000.0000,1791153.0000,0.0735,N,N,Y,08/25/2015,Unknown,Unknown,T+2,Quarterly,Full,01/30/2020,1635.0000,Primary Market Close,2.3560,22.4303,RGGI 2013 ALLOWANCE (USD/ALLOW,1561.2421875,ISHARES MSCI WORLD,
01/31/2020,IYE,IYE US Equity,0.430,0.420,0.0349,250.0000,50000.0000,33966809.0000,0.0000,N,N,Y,06/16/2000,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,50.0000,Primary Market Close,4.0826,40.4777,State Street Bank and Trust Co,514087.3125,ISHARES U.S. ENERGY ETF,
01/31/2020,46431W62,IEIH US Equity,0.180,0.180,0.1869,1000.0000,50000.0000,1791153.0000,0.0601,N,N,N,03/21/2018,In-kind,16:00 EST,T+2,Not Applicable,Not Applicable,01/30/2020,232.0000,Primary Market Close,1.5215,83.8976,RGGI 2013 ALLOWANCE (USD/ALLOW,1507.2890625,ISHARES EVOLVED US INNOVATIV,
01/31/2020,IYG,IYG US Equity,0.430,0.420,0.0387,300.0000,50000.0000,11908709.0000,0.0536,N,N,Y,06/21/2000,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,121.0000,Primary Market Close,2.0083,14.9512,State Street Bank and Trust Co,77353.6328125,ISHARES U.S. FINANCIAL SERVI,
01/31/2020,IYF,IYF US Equity,0.430,0.420,0.0318,650.0000,50000.0000,21375385.0000,-0.0438,N,N,Y,05/31/2000,In-kind,16:00 EST,T+2,Quarterly,Optimized,01/30/2020,285.0000,Primary Market Close,2.2067,17.8732,State Street Bank and Trust Co,172293.140625,ISHARES US FINANCIALS ETF,
01/31/2020,46431W67,IECS US Equity,0.180,0.180,0.1039,400.0000,50000.0000,1791153.0000,0.0673,N,N,Y,03/21/2018,In-kind,16:00 EST,T+2,Unknown,Unknown,01/30/2020,132.0000,Primary Market Close,2.4611,34.6808,State Street Bank and Trust Co,4757.2578125,ISHARES EVOLVED US CONSUMER,
01/31/2020,G4954P46,IIQSF US Equity,0.000,0.200,0.1592,1000.0000,100000.0000,918693.0000,0.2026,N,N,Y,06/18/2008,In-kind/Cash,16:00 DST,T+2,Unknown,Optimized,01/30/2020,117.0000,Primary Market Close,2.0737,23.3951,Bank of New York Mellon/The,33428.3203125,ISF EDGE S&P500 MINVOL USD-D,
01/31/2020,IYC,IYC US Equity,0.430,0.420,0.0516,450.0000,50000.0000,10564404.0000,-0.0441,N,N,Y,06/28/2000,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,157.0000,Primary Market Close,1.2464,25.8613,State Street Bank and Trust Co,33540.265625,ISHARES U.S. CONSUMER SERVIC,
01/31/2020,46431W64,IETC US Equity,0.180,0.180,0.0939,1500.0000,50000.0000,303144.0000,0.1029,N,N,Y,03/21/2018,In-kind,16:00 EST,T+2,Not Applicable,Not Applicable,01/30/2020,237.0000,Primary Market Close,0.8486,33.3496,Bear Stearns ETNs/USA,8624.8046875,ISHARES EVOLVED US TECHNOLOG,
01/31/2020,IYM,IYM US Equity,0.430,0.420,0.0598,250.0000,50000.0000,4448413.0000,-0.0662,N,N,Y,06/20/2000,In-kind,16:00 est,T+2,Quarterly,Optimized,01/30/2020,47.0000,Primary Market Close,2.2884,30.9622,State Street Bank and Trust Co,35952.5,ISHARES U.S. BASIC MATERIALS,
01/31/2020,46431W68,IEHS US Equity,0.180,0.180,0.1561,675.0000,50000.0000,4448413.0000,0.1435,N,N,Y,03/21/2018,In-kind,16:00 EST,T+2,Unknown,Unknown,01/30/2020,162.0000,Primary Market Close,1.0748,35.5412,State Street Bank and Trust Co,2935.0,ISHARES EVOLVED US HEALTHCAR,
01/31/2020,00400R60,WBIF US Equity,0.850,1.040,0.2737,500.0000,50000.0000,12226369.0000,-0.1573,N,N,Y,08/27/2014,In-kind/Cash,15:00 EST,T+3,Not Applicable,Not Applicable,01/30/2020,35.0000,Primary Market Close,1.8874,21.7252,US Bancorp Fund Services LLC,14306.953125,WBI BULLBEAR VALUE 3000 ETF,
01/31/2020,IYH,IYH US Equity,0.430,0.430,0.0593,300.0000,50000.0000,12624121.0000,0.0190,N,N,Y,06/16/2000,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,120.0000,Primary Market Close,1.5242,30.6467,State Street Bank and Trust Co,51180.7734375,ISHARES U.S. HEALTHCARE ETF,
01/31/2020,IYK,IYK US Equity,0.430,0.420,0.0463,300.0000,50000.0000,8121008.0000,0.0372,N,N,Y,06/16/2000,In-kind,16:00 est,T+2,Quarterly,Optimized,01/30/2020,106.0000,Primary Market Close,2.3966,28.6034,State Street Bank and Trust Co,12610.53125,ISHARES US CONSUMER GOODS ET,
01/31/2020,IYJ,IYJ US Equity,0.430,0.420,0.0526,600.0000,50000.0000,17345528.0000,0.0180,N,N,Y,07/14/2000,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,206.0000,Primary Market Close,1.6132,27.4560,State Street Bank and Trust Co,42404.09375,ISHARES U.S. INDUSTRIALS ETF,
01/31/2020,48129G70,PPLN US Equity,0.950,0.950,0.1180,0.0000,50000.0000,1166357.0000,-0.1058,N,N,Y,06/12/2017,Cash,15:00 EST,T+3,Quarterly,Full,01/21/2020,50.0000,Fair Value,2.3093,17.6172,NYSE Arca LLC,3379.421875,CUSHING 30 MLP INDEX ETNS,
01/31/2020,45782C66,BSEP US Equity,0.790,0.790,0.3599,250.0000,25000.0000,17345528.0000,-0.1696,N,Y,N,09/03/2019,Cash,15:00 EST,T+1,Yearly,Full,01/30/2020,7.0000,Primary Market Close,1.6132,27.4560,State Street Bank and Trust Co,42404.09375,INNOVATOR S&P 500 BUFFER SEP,
01/31/2020,IYW,IYW US Equity,0.430,0.420,0.0346,350.0000,50000.0000,24278546.0000,0.0041,N,N,Y,05/19/2000,In-kind,16:00 est,T+2,Quarterly,Optimized,01/30/2020,157.0000,Primary Market Close,1.0417,30.6161,State Street Bank and Trust Co,108943.460938,ISHARES USTECHNOLOGY ETF,
01/31/2020,IYV,IYV US Equity,0.600,0.600,0.2243,1000.0000,50000.0000,3420208.0000,-0.1080,N,N,Unknown,05/19/2000,Unknown,Unknown,Unknown,Unknown,Unknown,01/30/2020,1600.0000,Unknown,2.3625,160.8687,AMEX,15855.859375,ISHARES DJ US INTERNET SECT,
01/31/2020,46432F10,QLTB US Equity,0.300,0.300,0.0802,400.0000,50000.0000,3521569.0000,-0.1396,N,N,Y,04/26/2012,In-kind,16:00 est,T+3,Monthly,Optimized,11/22/2019,2.0000,Primary Market Close,3.5974,19.5083,Bats Trading Ltd,3843.0078125,ISHARES BAA - BA RATED CORPO,
01/31/2020,IYR,IYR US Equity,0.000,0.420,0.0106,250.0000,50000.0000,11804898.0000,0.0106,N,N,Y,06/19/2000,In-kind,16:00 JST,T+2,Quarterly,Full,01/30/2020,115.0000,Primary Market Close,3.5787,46.9544,State Street Bank and Trust Co,7089821.0,ISHARES US REAL ESTATE ETF,
01/31/2020,33737J21,FAUS US Equity,0.800,0.800,0.7077,1200.0000,50000.0000,1948133.0000,-0.2178,N,N,N,02/17/2012,In-kind,16:00 EST,T+3,Semi-Annually,Full,01/31/2020,41.0000,Primary Market Close,5.3202,24.5437,Brown Brothers Harriman & Co,345.765625,FIRST TRUST AUSTRALIA,
01/31/2020,IYY,IYY US Equity,0.200,0.200,0.0416,3000.0000,50000.0000,94359874.0000,-0.0438,N,N,Y,06/16/2000,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,1175.0000,Primary Market Close,1.7625,25.9327,State Street Bank and Trust Co,22032.375,ISHARES DOW JONES U.S. ETF,
01/31/2020,45782C69,BAUG US Equity,0.790,0.790,0.5598,250.0000,25000.0000,1948133.0000,-0.3297,N,Y,N,08/01/2019,Cash,15:00 EST,T+1,Yearly,Derivative,01/30/2020,7.0000,Primary Market Close,5.3202,24.5437,Brown Brothers Harriman & Co,345.765625,INNOVATOR S&P 500 BUFFER AUG,
01/31/2020,IYZ,IYZ US Equity,0.430,0.420,0.0401,250.0000,50000.0000,7126545.0000,0.1361,N,N,Y,05/26/2000,In-kind,16:00 est,T+2,Quarterly,Full,01/30/2020,42.0000,Primary Market Close,2.8691,61.1213,State Street Bank and Trust Co,290961.5625,ISHARES US TELECOMMUNICATION,
01/31/2020,06740L51,DTUS US Equity,0.750,0.750,0.4892,0.0000,50000.0000,1691957.0000,0.3026,N,Y,N,08/09/2010,Cash,16:00 EST,T+3,Not Applicable,Derivative,01/30/2020,25.0000,Primary Market Close,2.0749,40.3709,NYSE Arca LLC,146.8125,IPATH US TSY 2Y BEAR,
01/31/2020,PPH,PPHYL US Equity,0.350,0.350,0.2131,1000.0000,50000.0000,3790240.0000,0.0670,N,N,Y,12/21/2011,In-kind,15:59 EST,T+3,Quarterly,Full,12/31/2019,25.0000,Primary Market Close,3.5995,20.4408,NYSE Arca LLC,6565.234375,PHARMACEUTICAL HOLDERS TRUST,
01/31/2020,57060U23,SMH US Equity,0.350,0.350,0.0198,300.0000,50000.0000,4307433.0000,-0.0393,N,N,Y,12/21/2011,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,25.0000,Primary Market Close,1.5510,27.0806,Bank of New York Mellon/The,4288665.5,VANECK SEMICONDUCTOR,
01/31/2020,00768Y80,GTAA US Equity,0.900,1.240,1.5173,500.0000,25000.0000,1991873.0000,-0.2898,N,N,N,10/26/2010,In-kind/Cash,16:00 EST,T+3,Not Applicable,Not Applicable,05/19/2017,14.0000,Primary Market Close,2.7905,12.2751,Bank of New York Mellon/The,1653.8125,ADVISORSHARES MORGAN CREEK G,
01/31/2020,L2297C38,DBBTF US Equity,0,0,0.6442,250.0000,12255.0000,11966989.0000,-0.6438,N,Y,N,07/01/2009,In-kind/Cash,Unknown,Unknown,Unknown,Derivative,06/19/2015,156.0000,Primary Market Close,1.3495,15.9252,NYSE Arca LLC,1860.0625,DBX RUSSELL 2000 USA,
01/31/2020,57060U22,RTH US Equity,0.350,0.350,0.0462,250.0000,50000.0000,7541833.0000,0.0411,N,N,Y,12/21/2011,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,25.0000,Primary Market Close,1.4160,31.9274,Bank of New York Mellon/The,12031.4765625,VANECK RETAIL ETF,
01/31/2020,92206C62,VTWG US Equity,0.150,0.150,0.0756,2000.0000,25000.0000,1317958.0000,0.0974,N,N,Y,09/22/2010,In-kind,16:00 EST,T+2,Quarterly,Full,12/31/2019,1176.0000,Primary Market Close,0.7287,242.2046,Vanguard Group Inc/The,11440.0859375,VANGUARD RUSSELL 2000 GROWTH,
01/31/2020,80852430,SCHG US Equity,0.040,0.040,0.0184,500.0000,50000.0000,79532062.0000,-0.0324,N,N,Y,12/11/2009,In-kind,16:00 EST,T+2,Quarterly,Full,01/30/2020,351.0000,Primary Market Close,0.7712,33.0072,State Street Bank and Trust Co,427422.53125,SCHWAB U.S. LARGE-CAP GROWTH,
01/31/2020,46428729,IXN US Equity,0.470,0.460,0.1035,1400.0000,50000.0000,20860461.0000,-0.4300,N,N,Y,11/16/2001,In-kind/Cash,16:00 est,T+2,Quarterly,Full,01/30/2020,119.0000,Primary Market Close,1.3198,27.8745,State Street Bank and Trust Co,76149.4453125,ISHARES GLOBAL TECH ETF,
01/31/2020,25459Y30,SAGG US Equity,0.350,0.450,0.6878,250.0000,50000.0000,20860461.0000,-0.0236,N,Y,N,03/23/2011,Cash,16:00 EST,T+2,Daily,Derivative,12/11/2019,1.0000,Primary Market Close,1.3198,27.8745,Bank of New York Mellon/The,412.5546875,DRX DLY TOTAL BOND BEAR 1X,
01/31/2020,78464A58,XHE US Equity,0.350,0.350,0.1494,250.0000,25000.0000,953235.0000,0.0250,N,N,Y,01/27/2011,In-kind,16:00 EST,T+2,Quarterly,Full,01/31/2020,68.0000,Primary Market Close,0.2469,139.1050,State Street Bank and Trust Co,34230.7734375,SPDR S&P HEALTH CARE EQUIPME,
01/31/2020,46428720,IVV US Equity,0.000,0.040,0.0075,1250.0000,50000.0000,41725625.0000,-0.0217,N,N,Y,05/19/2000,In-kind,16:00 est,T+2,Quarterly,Optimized,01/30/2020,506.0000,Primary Market Close,1.7968,24.8066,State Street Bank and Trust Co,3978437.0,ISHARES CORE S&P 500 ETF,
01/31/2020,46428723,EEM US Equity,0.250,0.670,0.0233,7700.0000,450000.0000,16821609.0000,-1.3124,N,N,Y,04/11/2003,In-kind/Cash,17:00 est,T+2,Quarterly,Optimized,01/30/2020,1220.0000,Primary Market Close,2.7001,15.7844,State Street Bank and Trust Co,63655696.0,ISHARES MSCI EMERGING MARKET,
01/31/2020,46428722,AGG US Equity,0.000,0.050,0.0088,500.0000,100000.0000,16821609.0000,0.1135,N,N,Y,09/26/2003,In-kind,14:00 est,T+2,Monthly,Optimized,01/30/2020,7668.0000,Primary Market Close,2.7001,15.7844,State Street Bank and Trust Co,4194596.0,ISHARES CORE U.S. AGGREGATE,6.32207519512
